Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2021-01-04,267.47259521484375,273.49952783653816,263.753011348608,273.2807270002263,15106100
2021-01-05,269.4915771484375,270.91376772219445,266.7466261157305,266.82620662886364,9871600
2021-01-06,261.87335205078125,266.2891293977313,258.59136931908085,260.57050196902185,24354100
2021-01-07,267.2736511230469,270.12798654594775,263.33526676241735,264.4491507956408,15789800
2021-01-08,266.110107421875,267.4825828023573,261.74404531587913,266.846060164598,18528300
2021-01-11,255.43862915039062,262.03245948317897,254.5037555385917,259.058783196262,30412300
2021-01-12,249.72000122070312,258.3029191437673,248.93431828926543,255.22978241779586,26383500
2021-01-13,250.2670135498047,252.56440741285832,247.8403241302128,250.17750824552502,19528900
2021-01-14,244.29974365234375,253.63850952714714,243.2753647304675,252.01739824228878,29739400
2021-01-15,249.98855590820312,252.47491566414263,245.8114745533319,246.54742732874718,24942900
2021-01-19,259.6754455566406,260.76945003143254,251.3411619455999,255.49834859873488,28028500
2021-01-20,266.0206298828125,268.84513109277077,262.1617944540711,267.46270041707226,25199900
2021-01-21,271.3811340332031,272.10716185916965,266.03048408147504,267.79084585172114,20838700
2021-01-22,273.0022888183594,276.95062914573145,270.5159291752049,270.52588432611986,21954000
2021-01-25,276.4931335449219,278.57172645978835,270.0285987982877,276.6224290960255,19087000
2021-01-26,280.5110778808594,283.83288101479985,276.29422171236394,276.6224381761034,19373600
2021-01-27,270.65521240234375,281.9035023513454,266.6571261911057,280.9885085382594,35346200
2021-01-28,263.55413818359375,285.22525864800895,263.25578714872023,275.66767581660514,37758800
2021-01-29,256.9205322265625,265.10564008374257,253.4595386112542,263.8525049603663,30389500
2021-02-01,260.5804138183594,262.7286319289007,253.5191472269724,258.1039792785467,22914300
2021-02-02,265.62274169921875,267.383103629687,261.83353229281806,262.5595601848651,17320800
2021-02-03,265.19512939453125,267.7312345934927,262.4004634158818,264.1707503740769,14223400
2021-02-04,265.0360107421875,266.69691251333217,262.55960598895325,265.55319302715554,16060000
2021-02-05,266.6371765136719,267.7013455747814,264.22044256638117,265.344251471341,12454400
2021-02-08,265.12548828125,268.3875909210791,263.55412234025806,267.2836618073372,13755200
2021-02-09,267.9798583984375,271.89836368143705,264.3000339323288,264.9862716319603,14613400
2021-02-10,270.38665771484375,272.30612024616755,266.25930640958575,270.96351020006466,14687200
2021-02-11,268.91473388671875,272.08730093627383,267.0250762366379,270.4065497045275,12828600
2021-02-12,269.02410888671875,269.7003914140812,266.87589054885916,269.0439888371461,9097600
2021-02-16,272.47515869140625,275.0908136704571,268.5765337469404,269.32244157665906,15417200
2021-02-17,272.0773620605469,272.475173521168,268.1091115517414,269.7600579468347,12763200
2021-02-18,267.920166015625,270.4661956885998,264.57848310042823,268.0991766134745,15249100
2021-02-19,260.1329040527344,268.79537305652923,258.73059349006,268.38760640913557,25622600
2021-02-22,258.9095764160156,261.6346470911234,256.1248658915278,256.5425876457352,17434900
2021-02-23,264.409423828125,266.000700121143,253.56891668102358,258.0841392609938,21924600
2021-02-24,262.8678894042969,264.92660251161396,256.9802066557194,260.8986816036801,15736100
2021-02-25,253.3003692626953,265.48353112112704,252.65390667100888,260.8688332037876,19053100
2021-02-26,256.2143859863281,264.101111562024,255.07066661026906,255.07066661026906,26619500
2021-03-01,263.464599609375,265.19509609530064,256.4928379143584,259.3969191417827,22157300
2021-03-02,257.58685302734375,265.2547774898198,257.23875661520105,264.32985900837974,15191700
2021-03-03,254.0164337158203,259.56597472418355,253.7081275681928,258.8698122799886,15513500
2021-03-04,256.2342834472656,265.0359719422878,252.11685747851192,255.07065382751,31626500
2021-03-05,262.83807373046875,264.0017035057258,254.21537951033093,259.2477846416895,26820100
2021-03-08,253.9169921875,264.130946772462,253.65841624534207,264.1011116705028,18391800
2021-03-09,264.2900695800781,267.0648553841119,258.39243190985275,259.75495211061934,22039700
2021-03-10,263.4546813964844,267.50248248213643,261.43575842948763,267.1742963391978,14210300
2021-03-11,272.3856506347656,276.3837056351741,266.3587178597756,266.6471136982437,21834000
2021-03-12,266.935546875,268.2682319100201,262.5794402233745,267.67152991752437,20600200
2021-03-15,272.2563781738281,274.4543115778635,267.0350229759739,267.61184505288526,16844800
2021-03-16,277.7562561035156,280.6006678182153,273.3006879127965,274.5737030599912,22437700
2021-03-17,282.46038818359375,284.66827658543326,273.9073056201132,274.2056566131723,21315000
2021-03-18,277.09979248046875,283.6339526198746,276.7616512259835,278.3429722474302,18728300
2021-03-19,288.5271301269531,291.2024557746136,279.6657702610233,279.6856502135931,38930500
2021-03-22,291.93841552734375,298.07473419664757,285.18545416494646,288.8652786171803,28273100
2021-03-23,289.0442810058594,296.3740642487256,288.2287477729989,291.5505205556717,23000900
2021-03-24,280.6006164550781,290.1283331852225,279.6259525555279,289.41226039905837,18675000
2021-03-25,277.2191162109375,286.48827128024396,276.23452760705567,279.446914858087,24505600
2021-03-26,281.47576904296875,282.9477047603736,276.25441420995656,276.7815211981037,17629200
2021-03-29,289.2332458496094,291.58035473551547,283.146642425676,284.21078126404507,21718800
2021-03-30,286.42864990234375,290.8742624534126,285.1357549425189,288.24865192745995,17474500
2021-03-31,292.9230041503906,294.88225678387437,287.03529109891963,288.40776649256725,19498200
2021-04-01,297.0304870605469,300.75007156231,294.98172903915173,296.7718959322501,17616000
2021-04-05,307.22454833984375,309.07438535638,299.0394414215444,299.24831748553015,28237000
2021-04-06,304.5889892578125,309.65121348052617,303.5844903227812,307.15489886823303,17335200
2021-04-07,311.3817138671875,312.53538831423054,303.8331300875018,304.6685432351396,22855200
2021-04-08,311.3121032714844,314.1565144492418,308.35830683934796,313.13213550347433,20894100
2021-04-09,310.7551574707031,313.02271619524237,308.63677425085683,309.7009434361146,15988600
2021-04-12,309.8401794433594,310.44683658402226,306.2498605950288,309.352832349722,10881900
2021-04-13,308.0699462890625,312.7144495785324,307.63234451924836,310.50656077667855,14036900
2021-04-14,301.16778564453125,306.34935077167574,300.3025373233251,305.6233228113989,17421400
2021-04-15,306.1404724121094,308.447821256682,302.44076835135235,304.66853669724736,14558300
2021-04-16,304.5094299316406,307.2643358318888,302.94798879661323,306.48859283981625,13059200
2021-04-19,300.5909118652344,306.0211429286097,298.9200855462274,303.3458176476799,14553500
2021-04-20,300.9986877441406,303.43533229773595,295.58836681498093,300.3422851662202,16796400
2021-04-21,299.8251647949219,300.33239192003003,295.7674388472742,300.302556815675,14863500
2021-04-22,294.90216064453125,301.26726619496264,294.42479897399977,299.6859146081091,16375400
2021-04-23,299.48699951171875,300.93902505917043,295.5287039948607,297.12993540321145,17536800
2021-04-26,301.3865661621094,304.13148645247503,299.9146303896897,301.6849171661485,16172600
2021-04-27,301.9136657714844,303.67399735431496,299.46706619404387,302.6197833644524,15309300
2021-04-28,305.4244384765625,309.22360346773024,303.7038665991414,305.68299925244054,33907200
2021-04-29,327.7121276855469,329.99956621835713,319.855207614009,328.3187848173279,56526800
2021-04-30,323.30633544921875,328.0204944333694,322.7295133099473,324.36057996421977,26332400
2021-05-03,320.8199462890625,326.7573743710819,320.0839935420577,324.390385469702,18719500
2021-05-04,316.6229553222656,320.4320751417114,311.4115554284143,318.2739017022337,24032600
2021-05-05,313.3011779785156,319.3082310485422,312.7740709768273,316.45389518933933,15577600
2021-05-06,318.2739562988281,318.4927571903586,311.56078437591646,312.8039643616408,19012200
2021-05-07,317.3390197753906,321.17797459480585,317.0108336785227,320.621032499409,15916700
2021-05-10,304.30059814453125,312.8636065507254,303.16680353058536,312.6348808785256,24239200
2021-05-11,304.8575134277344,305.16581958131775,298.05483739691135,299.1090514093709,18920100
2021-05-12,300.8992614746094,303.2961160485254,296.56306439889505,299.4870260549704,24645500
2021-05-13,303.5944519042969,307.17478532471665,301.1180171888556,304.4099547583308,18079200
