Date,close,high,low,open,volume,returns,log_returns,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_middle,bb_std,bb_upper,bb_lower,bb_width,volume_sma_5,volume_ratio,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,target_return,target_direction,avg_textblob_polarity,std_textblob_polarity,article_count,avg_custom_polarity,std_custom_polarity,total_positive_words,total_negative_words,avg_article_length,total_words,sentiment_intensity,sentiment_volatility,pos_neg_ratio,avg_textblob_polarity_lag_1,avg_textblob_polarity_lag_2,avg_textblob_polarity_lag_3,std_textblob_polarity_lag_1,std_textblob_polarity_lag_2,std_textblob_polarity_lag_3,avg_custom_polarity_lag_1,avg_custom_polarity_lag_2,avg_custom_polarity_lag_3,std_custom_polarity_lag_1,std_custom_polarity_lag_2,std_custom_polarity_lag_3,total_positive_words_lag_1,total_positive_words_lag_2,total_positive_words_lag_3,total_negative_words_lag_1,total_negative_words_lag_2,total_negative_words_lag_3,avg_article_length_lag_1,avg_article_length_lag_2,avg_article_length_lag_3,total_words_lag_1,total_words_lag_2,total_words_lag_3,sentiment_intensity_lag_1,sentiment_intensity_lag_2,sentiment_intensity_lag_3,sentiment_volatility_lag_1,sentiment_volatility_lag_2,sentiment_volatility_lag_3,pos_neg_ratio_lag_1,pos_neg_ratio_lag_2,pos_neg_ratio_lag_3
2020-11-17,273.49957275390625,276.1649431241236,271.7989111816274,276.1649431241236,15040300,-0.014195552193043581,-0.014297272845448341,274.98541259765625,279.3812957763672,275.9585693359375,267.04736083984375,275.55701449944235,273.36684220745633,2.1901722919860163,2.8537735713033556,-0.6636012793173394,53.611198875274944,275.9585693359375,8.841547034400254,293.64166340473804,258.275475267137,0.12815760069602372,13251680.0,1.1349730751119858,0.011493182188850317,0.034918097578334854,0.035779921370233204,0.009433583982483063,0.036562336519692096,-0.011018257685699528,0,0.2014,0.0,1.0,0.0,0.0,0.0,0.0,288.0,40.0,0.2014,0.0,0.0,0.4333,0.25,0.4333,0.0,0.2593,0.0,1.0,0.6667,0.3333,0.0,0.4714,0.0,3.0,4.0,2.0,0.0,1.0,1.0,292.0,279.0,292.0,42.0,82.0,42.0,0.4333,0.25,0.4333,0.0,0.2593,0.0,3.0,4.0,2.0
2020-11-18,270.486083984375,275.8765248441407,270.3567884315825,273.0221585853688,12152900,-0.011018257685699528,-0.011079408283820211,274.088330078125,277.84869995117185,275.6224105834961,267.01255126953123,274.7768713432781,273.15345270193967,1.6234186413384464,2.607702585310374,-0.9842839439719278,45.15107231298716,275.6224105834961,8.918962479005009,293.46033554150614,257.78448562548607,0.12943740619818922,12690860.0,0.9576104377481116,0.009934981897124724,0.021237438408393542,0.034619709311739806,-0.01631228201253987,-0.05362250705755989,0.0035666222286807603,1,0.4333,0.0,1.0,1.0,0.0,3.0,0.0,291.0,42.0,0.4333,0.0,3.0,0.2014,0.4333,0.25,0.0,0.0,0.2593,0.0,1.0,0.6667,0.0,0.0,0.4714,0.0,3.0,4.0,0.0,0.0,1.0,288.0,292.0,279.0,40.0,42.0,82.0,0.2014,0.4333,0.25,0.0,0.0,0.2593,0.0,3.0,4.0
2020-11-19,271.4508056640625,271.9779126998734,267.7212661603807,269.54126808370654,12963700,0.0035666222286807603,0.0035602769147024976,273.6626708984375,275.6865661621094,275.36482391357424,267.1090216064453,274.26516893109107,273.0273306950237,1.2378382360673754,2.3337297154617747,-1.0958914793943992,56.587633869083845,275.36482391357424,8.963447880593312,293.2917196747609,257.4379281523876,0.13020468995570156,12703700.0,1.0204664782701103,0.010283458035996873,0.018702446136658567,0.03463024978145869,-0.007779453497296029,-0.0737747969778999,-0.011870734915513381,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,283.0,38.0,0.0,0.0,0.0,0.4333,0.2014,0.4333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,291.0,288.0,292.0,42.0,40.0,42.0,0.4333,0.2014,0.4333,0.0,0.0,0.0,3.0,0.0,3.0
2020-11-20,268.2284851074219,271.5104676306615,267.94005889625475,271.072865914087,18114700,-0.011870734915513381,-0.011941754686679535,272.2205810546875,273.32850036621096,274.6144393920898,267.17048400878906,273.3364483428343,272.6718606407711,0.6645877020631588,1.9999013127820515,-1.3353136107188928,55.479651731283255,274.6144393920898,8.897758963349135,292.4099573187881,256.81892146539155,0.12960365788552095,14248400.0,1.271349765587715,0.009890683725663329,0.018713148961881063,0.03422882234587716,-0.026178031934335988,-0.0808084959614106,-0.004708901528231335,0,0.0667,0.0,1.0,1.0,0.0,2.0,0.0,262.0,40.0,0.0667,0.0,2.0,0.0,0.4333,0.2014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,283.0,291.0,288.0,38.0,42.0,40.0,0.0,0.4333,0.2014,0.0,0.0,0.0,0.0,3.0,0.0
2020-11-23,266.9654235839844,269.47169374736603,263.0867082728848,269.41202353881624,20990800,-0.004708901528231335,-0.004720023333090412,270.12607421875,272.300146484375,274.1828109741211,267.21583557128906,272.3562906876266,272.2491615877173,0.10712909990928665,1.6213468702074987,-1.514217770298212,52.13127824877644,274.1828109741211,9.055519346944713,292.2938496680105,256.07177228023164,0.13210922033765904,15852480.0,1.324133510971154,0.00718447255533096,0.011660748738737478,0.03373827384699306,-0.037747301285313895,-0.03709135186387402,0.031628307656571764,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.4333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,262.0,283.0,291.0,40.0,38.0,42.0,0.0667,0.0,0.4333,0.0,0.0,0.0,2.0,0.0,3.0
2020-11-24,275.4090881347656,276.30417150302605,266.4084483483564,267.02506066091206,16930400,0.031628307656571764,0.031138435184213418,270.5079772949219,272.74669494628904,273.86604766845704,267.30534423828124,272.8259518333403,272.4832302268875,0.34272160645281247,1.3656218174565615,-1.022900211003749,41.259994174765254,273.86604766845704,8.886317754277819,291.6386831770127,256.0934121599014,0.12979071819863738,16230500.0,1.0431225162502695,0.017930544835219834,0.01420022436334739,0.034140109549725725,0.006981785608043856,0.016481232851408123,-0.0048027586802970035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,262.0,283.0,0.0,40.0,38.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-11-25,274.0863647460937,278.6513178545799,271.16240309212395,276.62247004041234,12467000,-0.0048027586802970035,-0.0048143289868929975,271.2280334472656,272.65818176269534,274.2598876953125,267.5454278564453,273.0198615122254,272.6019809348585,0.41788057736692963,1.1760735694386353,-0.7581929920717057,32.28146823272077,274.2598876953125,8.701756697067799,291.6634010894481,256.8563743011769,0.12691256851581537,16293320.0,0.7651602006220954,0.017037224011066773,0.013524010982785092,0.03167310506786076,0.013310410312741494,-0.00321899486652244,0.00805532674584053,1,0.1507,0.0717,2.0,0.0,0.0,0.0,0.0,280.5,80.0,0.1507,0.0717,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,40.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,2.0
2020-11-27,276.2942199707031,277.607025115247,273.3205436207279,275.87652855721046,7808400,0.00805532674584053,0.008023055787588286,272.19671630859375,272.9296936035156,274.1097137451172,268.0027185058594,273.5236089673758,272.875480128765,0.6481288386108304,1.0704846232730743,-0.4223557846622439,35.771583187847384,274.1097137451172,8.635906509875408,291.381526764868,256.83790072536635,0.1260211670996172,15262260.0,0.5116149246572919,0.017207597554236845,0.013640001567843906,0.029720215012909924,0.01784269637657543,0.009924436452551255,-0.003023656091178717,0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,281.0,40.0,0.1,0.0,0.0,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.5,0.0,0.0,80.0,0.0,0.0,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0
2020-11-30,275.45880126953125,276.184829179851,269.53132863871645,274.52392765665263,16693300,-0.003023656091178717,-0.0030282365747926264,273.6427795410156,272.9316802978516,274.79893493652344,268.4888510131836,273.8213308600151,273.0668372542331,0.7544936057819882,1.007286419774857,-0.2527928139928688,47.80596764830859,274.79893493652344,8.126242981351524,291.0514208992265,258.54644897382036,0.11828638248876243,14977980.0,1.114522786116686,0.015590178316341874,0.013534997894475938,0.025797483103698313,0.026955810301854122,7.21283046203336e-05,0.0345887332413497,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,280.5,0.0,40.0,80.0,0.0,0.1,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0
2020-12-01,284.986572265625,287.7215682771994,277.4379869158085,277.63690785708,20738900,0.0345887332413497,0.03400398856214905,277.24700927734375,273.68654174804686,276.0515655517578,269.2526614379883,275.539060307032,273.9497806052001,1.589279701831913,1.1236850761862682,0.4655946256456447,65.95119245701605,276.0515655517578,7.629994409211577,291.31155437018094,260.79157673333464,0.1105589731970711,14927600.0,1.3892990165867252,0.01878040639815825,0.01736190038655047,0.026630304983401607,0.06750368058795209,0.0272082975336172,0.003384826587738532,1,0.1507,0.0717,2.0,0.0,0.0,0.0,0.0,282.5,80.0,0.1507,0.0717,0.0,0.0,0.1,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,280.5,0.0,40.0,80.0,0.0,0.1,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0
2020-12-02,285.9512023925781,290.18796839574696,279.2977024091789,283.8029842931292,17361600,0.003384826587738532,0.003379110956206921,279.3554321289063,274.93170471191405,277.1565002441406,269.9044845581055,277.1409283201929,274.83877482732515,2.302153492867774,1.3593787595225695,0.9427747333452043,63.40450200927999,277.1565002441406,7.36595183845694,291.8884039210545,262.42459656722673,0.10630747367596927,15013840.0,1.1563730531296457,0.015914215531818803,0.016305200424304663,0.026524260163169625,0.03827801881633608,0.04552705334525631,-0.019720067632517213,0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,281.0,40.0,0.1,0.0,0.0,0.1507,0.0,0.1,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.5,0.0,281.0,80.0,0.0,40.0,0.1507,0.0,0.1,0.0717,0.0,0.0,0.0,0.0,0.0
2020-12-03,280.3122253417969,285.0860242799681,279.5364822555672,284.68821276029945,12921700,-0.019720067632517213,-0.019917102833421563,280.60060424804686,275.91431884765626,276.8815093994141,270.55750244140626,277.62882016967046,275.2442156127848,2.3846045568856766,1.5644239189951912,0.8201806378904855,57.44783702128376,276.8815093994141,7.124514674745674,291.13053874890545,262.6324800499227,0.10292510598052611,15104780.0,0.855470917153378,0.019763031201207815,0.017423963974767413,0.019461987746828554,0.02271495921174571,0.036327714951832846,-0.007628299698506424,0,0.4333,0.0,1.0,1.0,0.0,2.0,0.0,291.0,42.0,0.4333,0.0,2.0,0.1,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,282.5,0.0,40.0,80.0,0.0,0.1,0.1507,0.0,0.0,0.0717,0.0,0.0,0.0,0.0
2020-12-04,278.1739196777344,281.9133838167704,277.77607786733006,278.77062169120313,10880300,-0.007628299698506424,-0.007657543994415725,280.97654418945314,276.5866302490234,276.13659820556643,271.15761016845704,277.7126816324495,275.4612307319829,2.2514509004666365,1.7018293152894806,0.549621585177156,53.00677715896128,276.13659820556643,6.0386967655798625,288.21399173672614,264.0592046744067,0.08747405168052987,15719160.0,0.6921680293349008,0.020325448131592806,0.017789976533331614,0.018500078428854972,0.006803253818449706,0.02476733858728042,0.021022570753498337,1,0.2449,0.1709,3.0,0.3333,0.5774,3.0,0.0,286.0,122.0,0.2449,0.1709,3.0,0.4333,0.1,0.1507,0.0,0.0,0.0717,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,291.0,281.0,282.5,42.0,40.0,80.0,0.4333,0.1,0.1507,0.0,0.0,0.0717,2.0,0.0,0.0
2020-12-07,284.0218505859375,286.9159771500727,276.6821416600803,277.6667304675948,13007700,0.021022570753498337,0.02080464545483178,282.68915405273435,278.165966796875,275.74723358154296,271.76945343017576,278.6833230099092,276.09535073002786,2.587972279881342,1.879057908207853,0.7089143716734889,56.673416145917415,275.74723358154296,5.162454334622342,286.07214225078764,265.4223249122983,0.0748867615833501,14982040.0,0.8682195482057183,0.02177465177283007,0.01785988982085637,0.019218691890202925,0.03108649742517211,0.05888026945456826,-0.007633642740577096,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,289.0,40.0,0.0,0.0,0.0,0.2449,0.4333,0.1,0.1709,0.0,0.0,0.3333,1.0,0.0,0.5774,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,286.0,291.0,281.0,122.0,42.0,40.0,0.2449,0.4333,0.1,0.1709,0.0,0.0,3.0,2.0,0.0
2020-12-08,281.8537292480469,284.8671959874774,280.0138170016197,284.44950455488254,10747700,-0.007633642740577096,-0.007662928122613731,282.0625854492188,279.65479736328126,275.97747192382815,272.2981530761719,279.1710778157765,276.52189729243844,2.6491805233380887,2.0330824312339004,0.6160980921041883,58.78294136406714,275.97747192382815,5.332826180577501,286.6431242849832,265.3118195626731,0.07729364492547294,12983800.0,0.8277776922010506,0.01530020890745877,0.018075203951339523,0.015553748734508883,-0.01099294957187713,0.05576866645945566,-0.019336638810158235,0,0.0778,0.0192,3.0,0.6667,0.5774,4.0,0.0,269.6667,120.0,0.0778,0.0192,4.0,0.0,0.2449,0.4333,0.0,0.1709,0.0,0.0,0.3333,1.0,0.0,0.5774,0.0,0.0,3.0,2.0,0.0,0.0,0.0,289.0,286.0,291.0,40.0,122.0,42.0,0.0,0.2449,0.4333,0.0,0.1709,0.0,0.0,3.0,2.0
2020-12-09,276.40362548828125,286.0606372613528,270.2672769047324,282.11229717219766,25189700,-0.019336638810158235,-0.019526037137126022,280.1530700683594,279.75425109863284,276.25047302246094,272.61899230957033,278.7453159192388,276.51313641795144,2.232179501287362,2.072901845244593,0.15927765604276933,55.9180616460431,276.25047302246094,5.199660161390617,286.6497933452422,265.8511526996797,0.0752890679896553,14549420.0,1.7313198739193727,0.016579149880405254,0.017074106878331823,0.015297357160873796,-0.03338883286522831,0.0036111275784369568,-0.002878595732850542,0,0.1307,0.1133,3.0,0.0,0.0,0.0,0.0,287.3333,122.0,0.1307,0.1133,0.0,0.0778,0.0,0.2449,0.0192,0.0,0.1709,0.6667,0.0,0.3333,0.5774,0.0,0.5774,4.0,0.0,3.0,0.0,0.0,0.0,269.6667,289.0,286.0,120.0,40.0,122.0,0.0778,0.0,0.2449,0.0192,0.0,0.1709,4.0,0.0,3.0
2020-12-10,275.60797119140625,277.20920248145507,270.3766611253901,274.0366053521869,20065100,-0.002878595732850542,-0.0028827468577346323,279.21221923828125,279.9064117431641,276.2822967529297,272.92173156738284,278.26264749957227,276.4460871411671,1.8165603584051837,2.021633547876711,-0.20507318947152742,54.17163793335766,276.2822967529297,5.193364303337466,286.66902535960463,265.8955681462548,0.07518924468738897,15978100.0,1.255787609290216,0.014886680619826984,0.017018576690710618,0.01496846894123501,-0.01678219401474379,0.005551558344473406,-0.012882452479326512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307,0.0778,0.0,0.1133,0.0192,0.0,0.0,0.6667,0.0,0.0,0.5774,0.0,0.0,4.0,0.0,0.0,0.0,0.0,287.3333,269.6667,289.0,122.0,120.0,40.0,0.1307,0.0778,0.0,0.1133,0.0192,0.0,0.0,4.0,0.0
2020-12-11,272.0574645996094,274.9715012173214,268.775481955749,273.032128522541,14391400,-0.012882452479326512,-0.012966150874366502,277.9889282226562,279.4827362060547,276.20621490478516,273.05937622070314,277.3080039765011,276.12100398660084,1.1869999899002437,1.8547068362814176,-0.667706846381174,53.81716733496808,276.20621490478516,5.245929732911441,286.698074370608,265.7143554389623,0.07597120484374084,16680320.0,0.8627772129071865,0.015444387611529433,0.017296502997619746,0.015213847834143484,-0.021987881125631548,-0.015334216443409487,0.0023395980988423215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307,0.0778,0.0,0.1133,0.0192,0.0,0.0,0.6667,0.0,0.0,0.5774,0.0,0.0,4.0,0.0,0.0,0.0,0.0,287.3333,269.6667,0.0,122.0,120.0,0.0,0.1307,0.0778,0.0,0.1133,0.0192,0.0,0.0,4.0
2020-12-14,272.6939697265625,275.70743625720183,270.0783146497599,271.8784365180027,16376900,0.0023395980988423215,0.0023368655005015877,275.7233520507813,279.2062530517578,276.0689666748047,273.34282165527344,276.59815255343364,275.86714959455355,0.731002958880083,1.6299660608011506,-0.8989631019210675,55.78311939019272,276.0689666748047,5.30266170334949,286.67429008150367,265.4636432681057,0.0768309711478111,17354160.0,0.9436872772868292,0.008449812411234839,0.017324061755008842,0.015138852563995546,-0.039883835824622516,-0.01003718715911861,0.004960251290450968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307,0.0,0.0,0.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.3333,0.0,0.0,122.0,0.0,0.0,0.1307,0.0,0.0,0.1133,0.0,0.0,0.0
2020-12-15,274.0466003417969,274.5737074733012,266.0106977867932,273.330527413048,23979500,0.004960251290450968,0.004947989774104281,274.16192626953125,278.112255859375,275.89939880371094,273.55963256835935,276.20560605933565,275.73229409316156,0.4733119661740943,1.3986352418757395,-0.9253232757016452,48.39469861496642,275.89939880371094,5.310798162773041,286.520995129257,265.27780247816486,0.07699615418954088,20000520.0,1.198943827460486,0.010291784982010449,0.012426373702358929,0.015086374222489816,-0.027699221603625812,-0.038387675029234014,0.0004353026556134232,1,0.2014,0.0,1.0,0.0,0.0,0.0,0.0,286.0,40.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,274.1658935546875,276.3439164810491,271.0231316093974,273.2608550847501,15885000,0.0004353026556134232,0.00043520793889839264,273.7143798828125,276.93372497558596,275.93271484375,273.89797546386717,275.8918041355436,275.6162644226987,0.27553971284493173,1.174016136069578,-0.8984764232246463,50.096436654514086,275.93271484375,5.297023203734586,286.52676125121917,265.3386684362808,0.0767871719268097,18139580.0,0.8757093604151805,0.0069214917819109285,0.012269923691740315,0.01473842618986811,-0.008095884884435467,-0.04121440560236134,-0.004316626201542606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,40.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,272.982421875,278.90989504842014,272.1171431830537,275.5582869459176,16377800,-0.004316626201542606,-0.00432596973046695,273.18927001953125,276.20074462890625,276.0575317382812,274.2233905029297,275.4442068646907,275.42116497324776,0.023041891442971973,0.9438212871442567,-0.9207793957012848,45.881802912766524,276.0575317382812,5.190261616654897,286.43805497159104,265.6770085049714,0.07520550638807538,17402120.0,0.9411382061495955,0.007016854044055037,0.01099638810562565,0.014544284304818404,-0.009526391073002904,-0.026148711344499254,0.006994788648250205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,40.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,274.8918762207031,276.4831522318188,269.6605969287105,274.26530882530227,26693200,0.006994788648250205,0.006970438597165518,273.75615234375,275.87254028320314,276.2295852661133,274.4748107910156,275.3592329194619,275.38195839871105,-0.022725479249174896,0.7505119338655704,-0.7732374131147453,49.31337334497362,276.2295852661133,5.085491626967041,286.4005685200474,266.0586020121792,0.07364151992724159,19862480.0,1.3439006609446555,0.004362917796262989,0.011222197260434854,0.01460168369345621,0.010418429890409975,-0.011798530433167587,-0.013060555036676025,0,0.05,0.0707,2.0,0.0,0.0,0.0,0.0,282.0,78.0,0.05,0.0707,0.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,40.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,271.3016357421875,273.1713831080495,266.3289163015209,271.4906015090185,16553700,-0.013060555036676025,-0.013146594051550208,273.477685546875,274.60051879882815,276.38324279785155,274.64070068359376,274.7349871998812,275.07971227404886,-0.34472507416768394,0.5314645322589195,-0.8761896064266035,30.64136790155861,276.38324279785155,4.873003756955989,286.12925031176354,266.63723528393956,0.07052531416342257,19897840.0,0.8319345215360059,0.008030540100110267,0.008621074058601965,0.014658040982558141,-0.005105848089604348,-0.04478604310727563,-0.020895134899705625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,78.0,0.0,0.0,0.05,0.0,0.0,0.0707,0.0,0.0,0.0,0.0,0.0
2020-12-22,265.6327514648437,270.0186941163768,263.1861817402116,270.0186941163768,17312900,-0.020895134899705625,-0.021116527683078406,271.7949157714844,272.9784210205078,276.31660919189454,274.46844604492185,273.33464324064465,274.3799373950981,-1.0452941544534724,0.21611279491644106,-1.2614069493699134,24.63369453984076,276.31660919189454,5.01558671122212,286.34778261433877,266.2854357694503,0.07260637318748973,18564520.0,0.9325799966818425,0.011007792832801554,0.010051512843604041,0.015398831536880386,-0.03070225599025589,-0.05755104900147634,0.003818822382710918,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,78.0,0.0,0.0,0.05,0.0,0.0,0.0707,0.0,0.0,0.0,0.0
2020-12-23,266.64715576171875,270.6850319989816,264.77743868744653,265.4338413166251,14329000,0.003818822382710918,0.003811549191318937,270.2911682128906,272.0027740478516,275.8785125732422,274.3087219238281,272.30579901311756,273.80713875240923,-1.5013397392916659,-0.12737771192518044,-1.3739620273664854,30.71295107005983,275.8785125732422,5.46184012428471,286.8021928218116,264.95483232467274,0.07919196132152079,18253320.0,0.7850078780189028,0.011603150407334806,0.00923714721339781,0.013520397363870847,-0.027424044965932315,-0.03529790793925802,-0.0026482421618829743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,78.0,0.0,0.0,0.05,0.0,0.0,0.0707,0.0,0.0,0.0
2020-12-24,265.9410095214844,268.92464096043386,264.7475751565457,267.4129452910841,6702000,-0.0026482421618829743,-0.002651754958351368,268.8828857421875,271.03607788085935,275.4712448120117,274.22080383300784,271.32660062978937,273.2244625100869,-1.897861880297512,-0.4814745455996469,-1.416387334697865,32.00690550447355,275.4712448120117,5.889451255843921,287.25014732369954,263.6923423003239,0.08551820005551598,16318160.0,0.4107080700275031,0.011669193281503855,0.009239290290080882,0.01350150961644331,-0.025794380111185067,-0.035075043831763075,0.03590133750575908,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
